time,median,1st qurtile,3rd quartile,std,skew,kurt,name,ISO
2016-10-16,280.7928419379576,279.9205514064241,282.0414562187048,1.4892708871056808,-0.3021164159479177,0.6723696793050754,Poland,PL
2016-10-23,282.01134447182653,280.8572313772773,282.95964523819833,1.5641836350357958,-0.4172091947888396,-0.10746794217673113,Poland,PL
2016-10-30,282.24683002629666,281.27558001594485,283.51824737749536,1.5489887317613011,0.08994958270734879,-0.42832483971407315,Poland,PL
2016-11-06,279.8140639908862,278.7698003030311,280.8046089070046,1.4466051899978065,-0.11819940713687098,0.22163621318879498,Poland,PL
2016-11-13,275.57678574570934,274.80279691211575,276.426711727377,1.296953256154459,-0.1895192703594387,-0.05486530504793878,Poland,PL
2016-11-20,279.39469213751886,278.26630558399177,280.5994543597056,1.7405238390440623,-0.25183911227658234,0.22892815136465566,Poland,PL
2016-11-27,279.9026451491785,278.56515736308194,281.3532712463613,2.0547075179758245,0.11200727491957438,-0.47561828160451836,Poland,PL
2016-12-04,274.3009831886546,272.98739477447344,275.48213838598286,1.6916730809329998,0.07926779764555318,-0.2939567013543649,Poland,PL
2016-12-11,277.6232151452014,276.68178453467084,278.4880508267796,1.604279349140041,-1.0245183486975655,3.0373054704402476,Poland,PL
2016-12-18,273.3154812592706,272.2821074992913,274.4584851656512,1.5262321827765362,-0.06332931410140781,-0.16135621968949726,Poland,PL
2016-12-25,274.5759355958292,273.90631466160966,275.3405693235965,1.261243223608398,-0.42704055224628856,2.51964845566006,Poland,PL
2017-01-01,276.55877951040844,275.6704829775004,277.29710200303947,1.399842812620366,-1.312884968573696,3.7798997376271948,Poland,PL
2017-01-08,268.2303965485899,266.15531713750494,270.6332700974149,2.617356585561205,-0.4631431080005087,0.1290579133062999,Poland,PL
2017-01-15,271.2740217597487,269.99756142181553,272.51189228614857,1.8944475270356607,-0.5761002284124811,0.621447024575252,Poland,PL
2017-01-22,271.3498858210585,270.4490183646963,272.30147549182226,1.393569897485445,-0.2016977953006278,0.41927669836498366,Poland,PL
2017-01-29,272.8997637441166,271.18967963378395,274.00045041398624,1.868400500260023,-0.5141374901804611,0.2572297192066727,Poland,PL
2017-02-05,272.81118258582427,271.6402595354935,274.0502955872168,1.7550605264990697,0.15482863327627175,0.273663087303664,Poland,PL
2017-02-12,268.6459678902153,267.28363060426767,269.8497068977022,1.9072409003579638,0.5223155865213763,0.6195310234131747,Poland,PL
2017-02-19,274.96958090817435,273.4031122896274,276.83899416461037,2.0744270025395646,0.1687545821647671,-0.7904409214341154,Poland,PL
2017-02-26,278.5291986750622,277.32202458965475,279.73388781048465,1.655405712088685,-0.2606263150692274,-0.03567090214792878,Poland,PL
2017-03-05,283.2333551703804,281.5900723625883,284.65218852510685,1.9579372013385934,-0.2611683045763417,-0.7122832801484809,Poland,PL
2017-03-12,278.9101268904248,277.7886104927389,280.0101557794161,1.5700840429831042,-0.1789822109827659,-0.16263018936504242,Poland,PL
2017-03-19,280.50970381318496,279.53260686169176,281.6019124183996,1.461079549535026,-0.028961927581338552,-0.1960666446349268,Poland,PL
2017-03-26,282.38423314311973,280.40811321085306,283.7984620316973,2.0116391820136146,-0.2045800369640376,-0.5855479307674073,Poland,PL
2017-04-02,290.0792462057955,288.54318168118397,291.2139913078139,2.0502314637020405,-1.15601853523222,2.660987159750282,Poland,PL
2017-04-09,285.41382569553923,283.72559452772254,286.7580374639484,2.0822648424695207,-0.4486154647423534,0.10148740048366275,Poland,PL
2017-04-16,283.05619285379584,282.0387520084269,284.19276512492087,1.4656731363309154,-0.23341372876733874,0.03572978199171021,Poland,PL
2017-04-23,279.9460586871534,278.9995120031241,280.7370767368214,1.44484363476567,-0.7662361531936602,1.1916206209230948,Poland,PL
2017-04-30,282.3533905285988,280.91014619460697,283.7269831762436,2.448725328226076,0.3740179230447268,0.6019165423350314,Poland,PL
2017-05-07,286.9479168775156,285.22358084815073,288.93214944061594,2.4538895900890814,0.25754401083030787,-0.41754243681869757,Poland,PL
2017-05-14,286.61288715011295,284.7626957126794,287.9565142244081,2.054961559221447,-0.4275035526989959,-0.5544672825843971,Poland,PL
2017-05-21,294.5180977468223,292.78367574398857,295.53327290249894,1.7692073582728507,-0.42992357560504874,-0.22762054753307565,Poland,PL
2017-05-28,292.9926308030295,291.84604564519987,293.94202787086533,1.599326182881527,-0.49585156203801056,0.6760010424204087,Poland,PL
2017-06-04,295.01815738794113,292.70927341796414,296.9669428703717,2.6988434921092943,-0.37018686164696435,-0.4152157943640023,Poland,PL
2017-06-11,294.09258660525654,292.7865992145593,295.5253795319581,1.8010601853480526,-0.06955657100486021,-0.5054626682826381,Poland,PL
2017-06-18,293.000670347099,291.69007849025286,293.9833949794408,1.6260774347216163,-0.41772896290217343,0.42776599635929324,Poland,PL
2017-06-25,296.685412654413,294.60660581835043,298.06762954024134,2.337678816121524,-0.39681162665430586,-0.13100962182333736,Poland,PL
2017-07-02,294.9254833708498,292.7435511104057,296.9123470574638,2.5332272748048554,-0.21776874823917058,-0.7981024641793163,Poland,PL
2017-07-09,293.3102658805364,292.06654841299513,294.8117603656495,1.9116238502706466,-0.17970220018819708,-0.35285054367937746,Poland,PL
2017-07-16,294.43974873552753,293.46148239580606,295.51003131146183,1.649795368952981,-0.5986702388382769,0.7352000245558628,Poland,PL
2017-07-23,296.7127471042491,294.80964084948573,298.4962834126707,2.404988554053669,-0.09694467783178926,-0.6825821070900989,Poland,PL
2017-07-30,295.6847086780614,294.235836663221,297.0126951848032,1.7334423842856153,-0.21837699453987858,-0.6984335309791554,Poland,PL
2017-08-06,300.3064233032857,298.2140954158336,302.243953424019,2.832921544900231,-0.09127385977726311,-0.29426362040209625,Poland,PL
2017-08-13,297.03242861115547,294.97890979552943,299.1698510321607,2.8186143350921595,-0.20183441594982593,-0.31060762952294263,Poland,PL
2017-08-20,295.97237818221856,294.1770018179855,298.1157206311294,2.477607388058424,0.05058026288832275,-0.6347918867737449,Poland,PL
2017-08-27,293.3430087509283,292.1364924463992,294.5497443157502,1.6218558506684553,-0.16903847585340354,-0.23407350617299869,Poland,PL
2017-09-03,292.9911690677442,291.7185823283172,295.09519083747915,2.041055979961931,0.14076531331779812,-0.5505940073876352,Poland,PL
2017-09-10,291.1813946109506,288.7965734928996,292.5345229646004,2.094527674167957,-0.2664603348735544,-1.0172531363445418,Poland,PL
2017-09-17,290.04942680597435,288.6688178289599,291.8014627189966,1.9236044271922819,-0.23985762509467048,-0.4750028567347087,Poland,PL
2017-09-24,288.27034879017305,286.7695851727027,289.5760438338133,1.8664142045858811,-0.7150360700695547,0.2631975793511883,Poland,PL
2017-10-01,289.54030440608636,288.67970775683574,290.55818377204093,1.287510611560741,-0.10772360047286457,-0.13663802591474397,Poland,PL
2017-10-08,285.4768264863378,284.7544369083172,286.1717354409939,0.9989349589299223,-0.3651591986758063,0.17419848431824483,Poland,PL
2017-10-15,286.9971773566319,285.93127998655365,288.0225115725417,1.4882223199030453,-0.2572032745657739,-0.35640784036195733,Poland,PL
2017-10-22,289.18992645818764,287.7736511402107,290.275776514911,1.7568449370188735,-0.5453478483883454,0.5338657591866652,Poland,PL
2017-10-29,282.13778457400946,280.9916379367654,283.69168226910233,1.7289430824496523,-0.32930686311354057,0.6345976674839947,Poland,PL
2017-11-05,281.96895414855135,281.2263926235928,282.6180377020117,1.0451545770188206,-0.31980455601060614,1.8775740833190753,Poland,PL
2017-11-12,280.00628218091,279.42136880647655,280.76784626457805,0.9636256519678081,0.11145160492731294,-0.20073155244272872,Poland,PL
2017-11-19,278.3488205408499,277.66048939497784,278.99731940019603,1.010537148240068,-0.44221540813654414,1.1792641942152262,Poland,PL
2017-11-26,278.8801613170752,277.802277717657,280.24900332504257,1.6589894235564502,-0.5027630824988109,0.341125414767137,Poland,PL
2017-12-03,275.3535787676362,274.46754792442033,276.15446353048026,1.1325961797284958,-0.3926938259495668,0.43746266644459997,Poland,PL
2017-12-10,276.28251154147705,275.7081957478625,277.0826654366784,1.2049031067964002,-1.2046734087139543,3.981190960735609,Poland,PL
2017-12-17,276.7360880005216,275.7233977948301,277.70076020208927,1.3265516885944446,-0.18946634473474827,-0.38922069508933316,Poland,PL
